,support,itemsets
86,0.8016315049226441,"frozenset({'pm1-Zelo dobra', 'pm10-Zelo dobra', 'pm4-Zelo dobra', 'no2-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
42,0.8016315049226441,"frozenset({'no2-Zelo dobra', 'pm1-Zelo dobra', 'pm10-Zelo dobra'})"
0,0.5627566807313643,frozenset({'h-Nizka'})
33,0.5627566807313643,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
9,0.5627566807313643,"frozenset({'h-Nizka', 'nox-Zelo nizka'})"
10,0.5627566807313643,"frozenset({'h-Nizka', 'pm25-Zelo dobra'})"
8,0.5568495077355837,"frozenset({'h-Nizka', 'no2-Zelo dobra'})"
59,0.5568495077355837,"frozenset({'h-Nizka', 'no2-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
30,0.5568495077355837,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'no2-Zelo dobra'})"
31,0.5568495077355837,"frozenset({'h-Nizka', 'no2-Zelo dobra', 'pm25-Zelo dobra'})"
11,0.5481293952180029,"frozenset({'h-Nizka', 'pm4-Zelo dobra'})"
62,0.5481293952180029,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})"
34,0.5481293952180029,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra'})"
35,0.5481293952180029,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})"
79,0.5440225035161744,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
60,0.5440225035161744,"frozenset({'h-Nizka', 'nox-Zelo nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})"
61,0.5440225035161744,"frozenset({'h-Nizka', 'no2-Zelo dobra', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})"
32,0.5440225035161744,"frozenset({'h-Nizka', 'pm4-Zelo dobra', 'no2-Zelo dobra'})"
23,0.5078481012658228,"frozenset({'o3-Dobra', 'pm25-Zelo dobra'})"
18,0.5078481012658228,"frozenset({'o3-Dobra', 'nox-Zelo nizka'})"
48,0.5078481012658228,"frozenset({'o3-Dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
3,0.5078481012658228,frozenset({'o3-Dobra'})
63,0.5062728551336146,"frozenset({'o3-Dobra', 'no2-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})"
36,0.5062728551336146,"frozenset({'o3-Dobra', 'nox-Zelo nizka', 'no2-Zelo dobra'})"
13,0.5062728551336146,"frozenset({'o3-Dobra', 'no2-Zelo dobra'})"
41,0.5062728551336146,"frozenset({'o3-Dobra', 'no2-Zelo dobra', 'pm25-Zelo dobra'})"
