,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
603,"frozenset({'benzen-Dobro', 'pm1-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
607,frozenset({'pm1-Zelo dobra'}),"frozenset({'benzen-Dobro', 'pm4-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
618,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
621,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
637,"frozenset({'benzen-Dobro', 'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
642,"frozenset({'benzen-Dobro', 'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
643,"frozenset({'benzen-Dobro', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
644,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'benzen-Dobro', 'pm4-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
650,"frozenset({'benzen-Dobro', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
651,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'benzen-Dobro', 'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
652,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})","frozenset({'benzen-Dobro', 'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
659,frozenset({'pm1-Zelo dobra'}),"frozenset({'benzen-Dobro', 'pm4-Zelo dobra', 'nox-Zelo nizka', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
670,"frozenset({'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
672,frozenset({'pm1-Zelo dobra'}),"frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
676,"frozenset({'benzen-Dobro', 'nox-Zelo nizka', 'pm1-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
680,"frozenset({'benzen-Dobro', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
683,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'benzen-Dobro', 'pm4-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
687,frozenset({'pm1-Zelo dobra'}),"frozenset({'benzen-Dobro', 'pm4-Zelo dobra', 'nox-Zelo nizka'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
689,frozenset({'pm1-Zelo dobra'}),frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
693,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra', 'pm25-Zelo dobra'})",frozenset({'pm4-Zelo dobra'}),0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
697,"frozenset({'nox-Zelo nizka', 'pm1-Zelo dobra'})","frozenset({'pm4-Zelo dobra', 'pm25-Zelo dobra'})",0.8513080168776371,0.9627566807313642,0.8513080168776371,1.0,1.0386840413720564,0.031705536268523016,inf,0.25047294740824855
